Date,Price,Open,High,Low,Vol.,Change %
2018-05-09,26000.00,27000.00,27000.00,24000.00,89.12K,-3.70%
2018-05-08,27000.00,30000.00,30000.00,24400.00,78.18K,-10.00%
2018-05-07,30000.00,30000.00,30000.00,28200.00,55.92K,-16.67%
2018-05-04,36000.00,39000.00,39000.00,31600.00,119.50K,-10.00%
2018-05-03,40000.00,40000.00,42000.00,39500.00,48.55K,0.00%
2018-05-02,40000.00,41000.00,41000.00,38000.00,20.26K,-0.71%
2018-04-30,40287.00,40000.00,41000.00,40000.00,28.10K,2.35%
2018-04-27,39363.00,38000.00,41800.00,38000.00,22.46K,7.17%
2018-04-26,36730.00,36900.00,37254.00,35499.00,47.13K,-0.07%
2018-04-25,36755.00,41000.00,41000.00,31045.00,9.22K,-11.95%
2018-04-24,41742.00,43000.00,43000.00,38800.00,472.52K,-5.15%
2018-04-23,44009.81,45817.75,47627.60,42388.56,21.02K,-14.03%
2018-04-20,51192.05,44674.69,53533.42,44674.69,253.48K,17.50%
2018-04-18,43566.87,38102.08,44769.94,38102.08,43.03K,20.61%
2018-04-17,36121.72,37625.80,39054.63,33339.32,1.54M,15.95%
2018-04-16,31152.26,27433.50,32920.20,27433.50,2.23M,17.46%
2018-04-13,26521.91,22851.72,27433.50,22850.77,130.76K,37.84%
2018-04-12,19240.60,16193.38,20003.59,14812.18,39.99K,36.46%
2018-04-11,14099.67,12859.45,14858.86,12859.45,409.02K,19.39%
2018-04-10,11809.74,11335.37,12383.18,11335.37,117.13K,4.76%
2018-04-09,11273.45,11334.42,11335.37,10478.07,166.47K,6.34%
2018-04-06,10600.95,10478.07,11049.60,10478.07,138.48K,1.24%
2018-04-05,10471.40,10192.31,10573.33,10192.31,130.11K,-4.61%
2018-04-04,10977.21,10954.35,11335.37,10097.05,11.59K,4.20%
2018-04-03,10534.27,10382.82,10763.84,10382.82,522.23K,2.73%
2018-04-02,10254.22,10478.07,10478.07,9525.52,68.64K,1.94%
2018-03-28,10058.95,10478.07,10478.07,9954.17,60.26K,0.46%
2018-03-27,10013.23,10001.80,10477.12,9905.59,38.45K,3.10%
2018-03-26,9712.22,10001.80,10001.80,9620.78,19.08K,2.68%
2018-03-23,9458.84,8882.55,9525.52,8882.55,50.34K,1.56%
2018-03-22,9313.10,9049.24,9525.52,8811.11,114.66K,2.84%
2018-03-21,9055.91,9525.51,9525.51,8668.22,163.74K,-0.31%
2018-03-20,9084.49,9049.24,9525.52,9049.24,417.15K,-4.66%
2018-03-16,9528.38,10001.80,10001.80,9430.26,688.88K,-0.06%
2018-03-15,9534.09,9525.52,10001.80,9049.24,117.36K,-0.35%
2018-03-14,9567.43,9144.50,10001.80,9144.50,102.42K,6.50%
2018-03-13,8983.52,8763.48,9144.50,8763.48,71.61K,3.77%
2018-03-12,8656.79,8096.69,8953.99,8096.69,609.44K,7.09%
2018-03-09,8083.36,8096.69,8287.20,7906.18,37.41K,-0.28%
2018-03-08,8106.22,8096.69,8572.97,8096.69,608.94K,-1.13%
2018-03-07,8198.62,8096.69,8668.22,8096.69,38.15K,5.25%
2018-03-06,7789.97,7334.65,8572.97,7334.65,98.64K,12.83%
2018-03-05,6904.10,7334.65,7334.65,6858.37,5.15K,-5.56%
2018-03-02,7310.84,7334.65,7429.91,6953.63,71.27K,1.62%
2018-03-01,7194.63,7620.42,7620.42,6764.07,14.61K,-3.94%
2018-02-28,7489.92,7620.42,7620.42,7239.40,73.10K,-12.82%
2018-02-27,8591.07,8858.73,8953.99,8382.46,88.67K,-3.54%
2018-02-26,8906.36,8953.99,8953.99,8382.46,75.72K,3.83%
2018-02-23,8577.73,8572.97,8953.99,8477.71,245.61K,11.48%
2018-02-22,7694.72,8096.69,8953.99,6906.00,26.42M,-10.80%
2018-02-21,8626.31,9049.24,9049.24,8572.97,85.11K,12.55%
2018-02-20,7664.23,7620.42,8430.09,6667.86,146.85K,3.70%
2018-02-19,7391.07,7370.59,7653.13,7206.80,72.08K,-5.47%
2018-02-16,7818.56,8189.55,8189.55,7534.38,39.74K,-11.33%
2018-02-15,8817.68,9745.56,9745.56,7698.17,30.53K,-1.77%
2018-02-14,8976.56,8844.71,9172.29,8844.71,78.77K,20.41%
2018-02-09,7454.94,5896.47,8189.55,5896.47,163.34K,41.20%
2018-02-08,5279.80,5241.31,5732.68,5036.57,66.63K,2.33%
2018-02-07,5159.41,4856.40,5208.55,4856.40,131.56K,20.78%
2018-02-06,4271.67,4258.56,4422.36,4176.67,94.02K,1.58%
2018-02-05,4205.33,4340.46,4340.46,4094.77,8.65K,-1.42%
2018-02-02,4265.93,4176.67,4422.36,4176.67,53.32K,-5.29%
2018-02-01,4504.25,4913.73,4913.73,4422.36,118.39K,-1.33%
2018-01-31,4564.85,4831.83,4831.83,4504.25,70.96K,-15.66%
2018-01-30,5412.47,5487.00,5487.00,5159.41,48.39K,-5.19%
2018-01-29,5708.93,5527.94,5978.37,5487.00,352.37K,13.31%
2018-01-26,5038.21,4340.46,5527.94,4340.46,486.07K,19.92%
2018-01-25,4201.24,3603.40,4340.46,3603.40,68.94K,24.57%
2018-01-24,3372.46,3275.82,3603.40,3275.82,82.97K,5.81%
2018-01-23,3187.37,3030.13,3275.82,3030.13,200.05K,8.81%
2018-01-22,2929.40,2783.63,3030.13,2783.63,46.61K,9.46%
2018-01-19,2676.34,2538.76,2702.55,2538.76,32.83K,4.68%
2018-01-18,2556.78,2619.84,2620.66,2497.81,123.26K,0.42%
2018-01-17,2546.13,2497.81,2579.71,2497.81,26.03K,2.34%
2018-01-16,2487.98,2456.86,2538.76,2456.86,75.44K,12.02%
2018-01-15,2221.01,2047.39,2374.97,2047.39,76.54K,13.38%
2018-01-12,1958.94,1883.60,2006.44,1883.60,191.76K,8.83%
2018-01-11,1800.06,1736.18,1883.60,1736.18,85.39K,6.23%
2018-01-10,1694.42,1658.38,1740.28,1658.38,73.28K,4.50%
2018-01-09,1621.53,1617.44,1637.91,1617.44,43.37K,3.39%
2018-01-08,1568.30,1556.01,1596.96,1556.01,52.56K,0.79%
2018-01-05,1556.01,1556.01,1556.01,1556.01,9.41K,0.00%
2018-01-04,1556.01,1555.60,1556.01,1555.60,59.83K,-1.96%
2018-01-03,1587.13,1587.13,1587.13,1587.13,0.61K,-0.62%
2018-01-02,1596.96,1596.96,1596.96,1596.96,0.24K,3.07%
2017-12-29,1549.46,1556.01,1556.01,1547.82,16.68K,-0.42%
2017-12-28,1556.01,1556.01,1556.01,1556.01,9.79K,-4.33%
