"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 22, 2017","845","845","845","845","0.69K","-0.59%"
"Jun 20, 2017","850","850","850","850","-","0.00%"
"Jun 15, 2017","850","800","850","800","25.10K","6.25%"
"Jun 14, 2017","800","800","800","800","0.40K","6.67%"
"Jun 13, 2017","750","750","750","750","1.61K","0.00%"
"Jun 12, 2017","750","750","750","750","0.27K","0.00%"
"Jun 09, 2017","750","750","750","700","27.37K","0.13%"
"Jun 06, 2017","749","749","749","749","0.20K","-0.13%"
"Jun 05, 2017","750","750","750","750","9.00K","0.00%"
"Jun 02, 2017","750","750","750","750","0.20K","0.00%"
"May 31, 2017","750","750","750","750","0.20K","0.00%"
"May 26, 2017","750","750","750","750","1.99K","0.00%"
"May 24, 2017","750","750","750","750","0.49K","0.00%"
"May 23, 2017","750","750","750","750","0.20K","-6.25%"
"May 19, 2017","800","750","800","750","3.81K","6.67%"
"May 17, 2017","750","750","750","750","0.40K","0.00%"
"May 15, 2017","750","800","800","750","4.31K","-6.25%"
"May 11, 2017","800","800","800","800","0.10K","0.00%"
"May 09, 2017","800","800","800","800","0.10K","0.00%"
"May 08, 2017","800","800","800","800","0.34K","0.00%"
"May 05, 2017","800","715","800","715","4.16K","6.67%"
"May 04, 2017","750","750","750","750","0.20K","4.31%"
"May 03, 2017","719","600","719","600","14.05K","19.84%"
"May 02, 2017","600","600","600","600","0.38K","0.00%"
"Apr 28, 2017","600","600","600","600","0.73K","0.00%"
"Apr 26, 2017","600","600","600","600","1.22K","0.00%"
"Apr 25, 2017","600","600","600","600","1.40K","20.00%"
"Apr 20, 2017","500","500","500","500","0.60K","-0.99%"
"Apr 18, 2017","505","505","505","505","5.00K","3.06%"
"Apr 17, 2017","490","490","490","490","0.40K","0.00%"
"Apr 12, 2017","490","490","490","490","0.10K","0.00%"
"Apr 11, 2017","490","490","490","490","0.05K","0.00%"
"Apr 10, 2017","490","490","490","490","0.15K","0.00%"
"Apr 07, 2017","490","490","490","490","2.60K","0.00%"
"Apr 05, 2017","490","490","490","490","0.20K","0.00%"
"Apr 04, 2017","490","490","490","490","0.10K","4.26%"
"Mar 31, 2017","470","470","470","470","0.10K","17.50%"
"Mar 29, 2017","400","400","400","400","3.05K","0.00%"
"Mar 27, 2017","400","400","400","400","0.60K","-20.00%"
"Mar 22, 2017","500","500","500","500","0.20K","6.38%"
"Mar 21, 2017","470","470","470","470","0.10K","19.68%"
"Mar 15, 2017","393","393","393","393","0.10K","19.00%"
"Mar 09, 2017","330","330","330","330","0.30K","0.00%"
"Mar 08, 2017","330","331","331","330","0.89K","20.00%"
"Mar 07, 2017","275","275","275","275","4.66K","0.00%"
"Mar 03, 2017","275","275","275","275","0.32K","0.36%"
"Mar 02, 2017","274","274","274","274","0.20K","3.79%"
"Feb 24, 2017","264","263","263","263","4.06K","0.00%"
"Feb 23, 2017","264","264","264","264","1.50K","20.00%"
"Feb 22, 2017","220","264","264","264","0.04K","0.00%"
"Feb 21, 2017","220","221","221","220","2.61K","0.00%"
"Feb 17, 2017","220","220","0","0","0.22K","-8.33%"
"Feb 16, 2017","240","230","240","230","11.16K","9.09%"
"Feb 15, 2017","220","240","240","240","0.02K","0.00%"
"Feb 13, 2017","220","240","240","220","0.56K","-8.33%"
"Feb 10, 2017","240","220","240","220","1.38K","8.60%"
"Feb 07, 2017","221","221","221","221","3.80K","0.00%"
"Feb 06, 2017","221","221","221","221","2.00K","-0.45%"
"Feb 03, 2017","222","222","222","222","0.32K","-7.50%"
"Feb 02, 2017","240","240","240","240","4.25K","-1.64%"
"Jan 31, 2017","244","244","244","244","0.10K","16.16%"
"Jan 30, 2017","210","250","250","210","0.10K","-12.48%"
"Jan 27, 2017","240","240","240","240","0.40K","0.00%"
"Jan 26, 2017","240","240","240","240","0.20K","-11.11%"
