"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2021","1,994,550","1,999,000","1,999,000","1,950,000","0.01K","-0.27%"
"Sep 14, 2021","2,000,000","2,000,000","2,000,000","2,000,000","1.69K","0.04%"
"Sep 13, 2021","1,999,230","2,000,000","2,000,000","1,990,000","3.22K","-0.94%"
"Sep 10, 2021","2,018,180","2,099,990","2,099,990","2,000,000","1.85K","0.91%"
"Sep 09, 2021","2,000,000","2,000,000","2,000,000","2,000,000","0.55K","3.77%"
"Sep 08, 2021","1,927,280","1,900,000","2,000,000","1,900,000","0.30K","0.90%"
"Sep 07, 2021","1,910,000","1,910,000","1,910,000","1,910,000","3.78K","-2.05%"
"Sep 06, 2021","1,950,000","1,950,000","1,950,000","1,950,000","4.70K","0.79%"
"Sep 03, 2021","1,934,620","2,000,000","2,100,000","1,900,000","9.53K","-3.93%"
"Sep 02, 2021","2,013,690","2,000,000","2,050,000","2,000,000","6.63K","-1.77%"
"Sep 01, 2021","2,049,980","2,049,980","2,050,000","2,049,980","1.87K","0.00%"
"Aug 31, 2021","2,049,980","2,050,000","2,050,000","2,049,980","0.03K","-2.38%"
"Aug 30, 2021","2,100,000","2,100,000","2,100,000","2,100,000","3.01K","-1.64%"
"Aug 27, 2021","2,134,930","2,100,000","2,200,000","2,100,000","4.40K","6.48%"
"Aug 26, 2021","2,005,000","2,005,000","2,005,000","2,005,000","14.73K","-0.63%"
"Aug 25, 2021","2,017,720","2,075,000","2,100,000","2,005,000","2.58K","-0.77%"
"Aug 24, 2021","2,033,300","2,000,000","2,100,000","2,000,000","2.46K","-3.18%"
"Aug 23, 2021","2,100,000","2,100,000","2,100,000","2,100,000","0.13K","0.00%"
"Aug 20, 2021","2,100,000","2,100,000","2,100,000","2,100,000","0.39K","7.21%"
"Aug 19, 2021","1,958,750","2,000,000","2,000,000","1,950,000","1.00K","-1.29%"
"Aug 18, 2021","1,984,250","2,000,000","2,000,000","1,950,000","3.27K","0.47%"
"Aug 17, 2021","1,975,000","1,975,000","1,975,000","1,975,000","4.37K","0.30%"
"Aug 16, 2021","1,969,050","1,970,000","1,970,000","1,966,000","4.91K","-0.29%"
"Aug 13, 2021","1,974,730","1,975,000","2,000,000","1,970,000","3.34K","3.87%"
"Aug 12, 2021","1,901,170","1,900,010","1,965,000","1,900,010","5.48K","4.49%"
"Aug 11, 2021","1,819,540","1,930,000","1,930,000","1,815,000","0.59K","-6.54%"
"Aug 10, 2021","1,946,860","2,000,000","2,000,000","1,930,000","3.49K","-2.51%"
"Aug 09, 2021","1,997,030","2,000,000","2,000,000","1,900,000","3.90K","0.61%"
"Aug 06, 2021","1,984,850","2,000,000","2,000,000","1,900,000","3.93K","-0.76%"
"Aug 05, 2021","2,000,000","2,000,000","2,000,000","2,000,000","3.35K","-6.75%"
"Aug 04, 2021","2,144,710","2,149,000","2,149,000","2,130,000","2.91K","-0.00%"
"Aug 03, 2021","2,144,720","2,150,000","2,150,000","2,139,000","5.02K","-0.24%"
"Aug 02, 2021","2,149,920","2,168,000","2,168,000","2,149,000","0.40K","0.53%"
"Jul 30, 2021","2,138,530","2,100,000","2,168,000","2,100,000","2.78K","6.50%"
"Jul 29, 2021","2,007,930","2,000,000","2,169,000","2,000,000","3.24K","-0.08%"
"Jul 28, 2021","2,009,520","2,200,000","2,200,000","2,000,000","2.86K","0.39%"
"Jul 27, 2021","2,001,650","2,237,950","2,237,950","2,000,000","15.57K","-10.96%"
"Jul 26, 2021","2,247,920","2,249,900","2,249,900","2,247,900","4.24K","4.13%"
"Jul 23, 2021","2,158,710","2,150,000","2,225,000","2,125,000","2.28K","2.40%"
"Jul 22, 2021","2,108,030","2,149,990","2,150,000","2,100,000","7.56K","0.13%"
"Jul 21, 2021","2,105,390","2,099,990","2,150,000","2,099,990","4.83K","2.08%"
"Jul 20, 2021","2,062,580","2,040,000","2,100,010","2,000,000","4.43K","3.13%"
"Jul 19, 2021","2,000,000","2,000,000","2,000,000","1,999,990","3.15K","13.97%"
"Jul 16, 2021","1,754,860","1,800,000","2,000,000","1,725,000","4.03K","3.28%"
"Jul 15, 2021","1,699,100","1,700,000","1,800,000","1,680,000","7.62K","5.69%"
"Jul 14, 2021","1,607,640","1,700,000","1,700,000","1,602,000","42.90K","0.38%"
"Jul 13, 2021","1,601,520","1,599,990","1,650,000","1,599,990","1.99K","0.10%"
"Jul 12, 2021","1,600,000","1,600,000","1,600,000","1,599,990","2.88K","-0.35%"
"Jul 09, 2021","1,605,580","1,695,000","1,695,000","1,600,000","1.95K","-5.55%"
"Jul 08, 2021","1,700,000","1,700,000","1,700,000","1,700,000","1.44K","2.89%"
"Jul 07, 2021","1,652,330","1,700,000","1,700,000","1,650,000","2.34K","-5.16%"
"Jul 06, 2021","1,742,220","1,751,000","1,751,000","1,700,000","0.28K","-2.93%"
"Jul 02, 2021","1,794,810","1,795,000","1,795,000","1,794,000","1.34K","2.54%"
"Jul 01, 2021","1,750,370","1,750,000","1,794,990","1,750,000","0.62K","-1.13%"
"Jun 30, 2021","1,770,320","1,800,000","1,800,000","1,750,000","0.33K","-0.06%"
"Jun 29, 2021","1,771,310","1,700,000","1,800,000","1,700,000","0.04K","2.15%"
"Jun 25, 2021","1,734,000","1,800,000","1,800,000","1,700,000","0.27K","-0.89%"
"Jun 23, 2021","1,749,630","1,701,000","1,750,000","1,701,000","0.40K","8.18%"
"Jun 22, 2021","1,617,330","1,601,000","1,650,010","1,601,000","2.44K","2.77%"
"Jun 21, 2021","1,573,770","1,595,000","1,595,000","1,550,000","2.55K","-1.47%"
"Jun 18, 2021","1,597,210","1,599,900","1,601,000","1,595,000","2.96K","-0.17%"
"Jun 17, 2021","1,599,900","1,599,900","1,599,900","1,599,900","2.05K","-0.01%"
"Jun 16, 2021","1,599,980","1,601,000","1,601,000","1,599,900","1.53K","-0.51%"
"Jun 15, 2021","1,608,140","1,680,000","1,680,000","1,599,990","2.32K","-4.64%"
"Jun 11, 2021","1,686,350","1,700,000","1,700,000","1,680,000","2.57K","11.55%"
"Jun 10, 2021","1,511,750","1,700,000","1,700,000","1,500,000","7.37K","-8.43%"
"Jun 09, 2021","1,650,970","1,650,000","1,675,000","1,650,000","6.46K","2.35%"
"Jun 08, 2021","1,613,070","1,580,000","1,650,000","1,580,000","8.76K","2.14%"
"Jun 07, 2021","1,579,200","1,600,000","1,600,000","1,549,500","5.96K","-3.21%"
"Jun 04, 2021","1,631,530","1,650,000","1,661,000","1,600,000","4.62K","0.54%"
"Jun 03, 2021","1,622,840","1,699,000","1,699,000","1,600,000","3.79K","1.04%"
"Jun 02, 2021","1,606,180","1,700,000","1,700,000","1,600,000","5.19K","-4.15%"
"Jun 01, 2021","1,675,740","1,700,000","1,700,000","1,600,000","3.53K","-1.43%"
"May 31, 2021","1,700,000","1,700,000","1,700,000","1,700,000","7.04K","-2.51%"
"May 28, 2021","1,743,810","1,700,000","1,800,000","1,700,000","2.05K","2.58%"
"May 27, 2021","1,700,000","1,700,000","1,700,000","1,700,000","12.47K","-0.17%"
"May 26, 2021","1,702,820","1,740,000","1,740,000","1,700,000","3.38K","-3.42%"
"May 25, 2021","1,763,170","1,800,000","1,800,000","1,740,000","0.25K","2.36%"
"May 21, 2021","1,722,550","1,800,000","1,900,000","1,700,000","5.46K","-0.11%"
"May 20, 2021","1,724,480","1,700,000","1,800,000","1,700,000","2.01K","4.40%"
"May 19, 2021","1,651,810","1,650,000","1,800,000","1,650,000","17.61K","0.11%"
"May 18, 2021","1,650,000","1,650,000","1,650,000","1,650,000","6.60K","-0.06%"
"May 17, 2021","1,650,930","1,690,000","1,690,000","1,650,000","4.61K","-2.72%"
"May 14, 2021","1,697,140","1,700,000","1,700,000","1,690,000","3.58K","-0.17%"
"May 13, 2021","1,699,990","1,700,000","1,700,000","1,699,000","0.89K","-0.04%"
"May 12, 2021","1,700,650","1,779,000","1,779,000","1,700,000","3.25K","-4.79%"
"May 11, 2021","1,786,130","1,800,000","1,800,000","1,779,000","6.30K","-0.86%"
"May 10, 2021","1,801,670","1,805,000","1,805,000","1,800,000","4.48K","0.11%"
"May 07, 2021","1,799,710","1,801,000","1,801,000","1,790,000","10.96K","6.56%"
"May 06, 2021","1,688,970","1,670,000","1,870,000","1,670,000","1.52K","0.84%"
"May 05, 2021","1,674,980","1,700,000","1,700,000","1,600,000","3.12K","-5.92%"
"May 04, 2021","1,780,360","1,800,000","1,890,000","1,650,000","0.71K","-5.40%"
"May 03, 2021","1,882,080","1,900,000","1,900,000","1,800,000","1.88K","-1.84%"
"Apr 30, 2021","1,917,280","2,030,000","2,030,000","1,800,000","5.88K","-3.65%"
"Apr 29, 2021","1,989,890","1,950,000","2,030,000","1,880,000","0.33K","12.49%"
"Apr 28, 2021","1,768,910","1,650,000","1,799,990","1,650,000","6.37K","17.92%"
"Apr 27, 2021","1,500,060","1,600,000","1,600,000","1,500,000","1.78K","13.51%"
"Apr 26, 2021","1,321,480","1,223,000","1,465,000","1,223,000","4.99K","18.93%"
"Apr 23, 2021","1,111,170","1,031,000","1,223,000","1,031,000","0.67K","8.30%"
"Apr 22, 2021","1,026,020","1,100,000","1,100,000","1,021,000","4.29K","1.37%"
"Apr 21, 2021","1,012,180","1,079,000","1,079,000","965,000","6.05K","15.16%"
"Apr 20, 2021","878,970","845,000","955,000","845,000","1.52K","4.64%"
"Apr 16, 2021","840,010","840,000","840,010","840,000","5.21K","4.01%"
"Apr 15, 2021","807,610","808,000","830,000","800,000","14.08K","0.83%"
"Apr 14, 2021","800,930","809,000","809,000","800,000","5.04K","-1.67%"
"Apr 13, 2021","814,500","814,500","814,500","814,500","0.21K","0.82%"
"Apr 12, 2021","807,880","805,000","819,000","805,000","3.03K","0.38%"
"Apr 09, 2021","804,820","805,000","805,000","800,000","0.36K","-1.14%"
"Apr 08, 2021","814,090","820,000","820,000","799,000","3.05K","-0.78%"
"Apr 07, 2021","820,470","830,000","830,000","819,000","0.39K","-1.15%"
"Apr 06, 2021","830,000","830,000","830,000","830,000","2.11K","0.00%"
"Apr 05, 2021","830,000","830,000","830,000","830,000","0.60K","-0.18%"
"Mar 31, 2021","831,490","850,000","850,000","829,000","0.74K","1.30%"
"Mar 30, 2021","820,800","800,000","832,000","800,000","0.10K","0.16%"
"Mar 26, 2021","819,500","824,000","824,000","800,000","0.02K","12.10%"
"Mar 25, 2021","731,060","730,000","750,000","725,000","1.75K","0.05%"
"Mar 24, 2021","730,690","732,000","732,000","725,000","0.54K","-1.97%"
"Mar 23, 2021","745,360","749,000","749,000","732,000","0.04K","-0.55%"
"Mar 22, 2021","749,470","750,000","750,000","745,000","1.32K","2.58%"
"Mar 18, 2021","730,600","701,000","750,000","701,000","1.34K","-2.91%"
"Mar 17, 2021","752,500","850,000","850,000","730,000","13.64K","4.48%"
"Mar 16, 2021","720,200","700,000","725,000","700,000","109.32K","2.89%"
"Mar 15, 2021","700,000","700,000","700,000","699,980","5.48K","0.00%"
"Mar 12, 2021","700,000","700,000","700,000","700,000","3.56K","1.01%"
"Mar 11, 2021","692,980","700,000","700,000","690,000","0.89K","0.33%"
"Mar 10, 2021","690,680","690,000","695,000","690,000","5.39K","1.89%"
"Mar 09, 2021","677,870","670,000","680,000","670,000","5.83K","-0.31%"
"Mar 08, 2021","680,000","680,000","680,000","680,000","0.00K","1.00%"
"Mar 05, 2021","673,250","674,000","675,000","650,000","7.24K","-0.11%"
"Mar 04, 2021","673,970","675,000","675,000","670,000","0.13K","1.14%"
"Mar 03, 2021","666,390","650,000","699,990","650,000","7.10K","-5.03%"
"Mar 02, 2021","701,720","700,000","720,000","700,000","16.81K","13.03%"
"Mar 01, 2021","620,830","619,000","700,000","615,000","6.33K","3.22%"
"Feb 26, 2021","601,480","699,990","699,990","600,000","0.57K","0.25%"
"Feb 25, 2021","600,000","600,000","600,000","600,000","1.59K","0.00%"
"Feb 24, 2021","600,000","605,000","605,000","600,000","3.80K","-0.04%"
"Feb 23, 2021","600,270","600,000","601,000","600,000","4.78K","0.05%"
"Feb 22, 2021","599,960","599,990","599,990","599,000","0.36K","-0.01%"
"Feb 19, 2021","600,000","600,000","600,000","600,000","1.36K","0.00%"
"Feb 18, 2021","599,990","599,990","599,990","599,990","0.01K","0.00%"
"Feb 17, 2021","599,990","600,000","600,000","599,990","0.98K","-0.70%"
"Feb 12, 2021","604,220","610,000","610,000","600,000","7.20K","0.70%"
"Feb 11, 2021","600,000","600,000","600,000","600,000","3.74K","3.33%"
"Feb 10, 2021","580,640","609,000","615,000","570,000","9.50K","5.32%"
"Feb 09, 2021","551,320","550,000","609,000","550,000","9.79K","-9.27%"
"Feb 08, 2021","607,620","610,000","610,000","604,000","13.49K","-1.46%"
"Feb 05, 2021","616,640","625,000","625,000","615,000","2.90K","-0.50%"
"Feb 04, 2021","619,730","620,000","625,000","619,000","0.20K","1.81%"
"Feb 03, 2021","608,730","620,000","625,000","600,000","10.43K","-1.91%"
"Feb 02, 2021","620,600","628,000","630,000","620,000","1.66K","-1.34%"
"Feb 01, 2021","629,060","630,000","630,000","628,000","4.90K","0.17%"
"Jan 29, 2021","628,000","630,000","630,000","625,000","6.23K","2.07%"
"Jan 28, 2021","615,250","615,000","620,010","614,010","5.42K","-0.83%"
"Jan 27, 2021","620,410","699,990","700,000","610,000","45.23K","3.69%"
"Jan 26, 2021","598,310","595,000","600,000","595,000","0.30K","1.24%"
"Jan 25, 2021","591,000","591,000","591,000","591,000","1.54K","-0.01%"
"Jan 22, 2021","591,080","575,000","600,000","575,000","3.54K","-0.25%"
"Jan 21, 2021","592,540","570,000","600,000","570,000","0.07K","3.95%"
"Jan 20, 2021","570,000","570,000","570,000","570,000","3.30K","3.64%"
"Jan 19, 2021","550,000","550,000","550,000","549,990","2.23K","0.04%"
"Jan 15, 2021","549,800","569,000","569,000","546,000","16.32K","-3.22%"
"Jan 14, 2021","568,070","570,000","570,000","568,000","3.34K","-1.69%"
"Jan 13, 2021","577,850","599,000","599,000","568,000","0.18K","-3.27%"
"Jan 12, 2021","597,360","600,000","600,000","550,000","0.43K","2.13%"
"Jan 08, 2021","584,890","534,000","600,000","534,000","4.10K","29.05%"
"Jan 07, 2021","453,230","450,000","534,000","450,000","4.23K","1.09%"
"Jan 06, 2021","448,350","450,000","450,000","440,000","11.30K","10.87%"
"Jan 05, 2021","404,380","420,000","425,000","400,000","0.21K","1.10%"
"Jan 04, 2021","400,000","400,010","400,010","400,000","0.52K","0.00%"
"Dec 30, 2020","400,000","400,000","400,000","400,000","2.29K","0.25%"
"Dec 29, 2020","399,000","399,000","399,010","399,000","1.42K","-4.32%"
"Dec 28, 2020","417,030","419,990","419,990","399,000","0.22K","18.89%"
"Dec 23, 2020","350,780","350,000","400,000","350,000","1.64K","-1.60%"
"Dec 22, 2020","356,490","400,000","400,000","350,000","0.08K","1.85%"
"Dec 21, 2020","350,000","350,000","350,000","350,000","38.11K","0.00%"
"Dec 18, 2020","350,000","350,000","350,000","350,000","7.69K","96,863.65%"
"Dec 17, 2020","361","375","375","350","0.37K","1.51%"
"Dec 16, 2020","356","400","400","350","3.37K","-10.61%"
"Dec 15, 2020","398","380","400","380","7.69K","-0.55%"
"Dec 11, 2020","400","400","400","400","0.05K","0.00%"
"Dec 10, 2020","400","400","400","400","1.47K","0.00%"
"Dec 09, 2020","400","400","400","400","5.56K","-7.61%"
"Dec 08, 2020","433","450","450","425","4.68K","-3.78%"
"Dec 07, 2020","450","450","450","450","3.48K","0.00%"
"Dec 04, 2020","450","450","450","450","3.87K","0.00%"
"Dec 03, 2020","450","450","450","450","12.23K","0.00%"
"Dec 02, 2020","450","450","475","450","57.41K","0.00%"
"Dec 01, 2020","450","450,000","450,050","450,000","0.19K","-99.90%"
"Nov 30, 2020","441,928","380,000","450,000","380,000","2.11K","28.99%"
"Nov 27, 2020","342,618","300,000","370,000","300,000","0.63K","31.49%"
"Nov 26, 2020","260,566","260,000","270,000","260,000","0.53K","15.81%"
"Nov 25, 2020","225,000","225,000","225,000","225,000","1.22K","2.51%"
"Nov 24, 2020","219,500","209,000","225,000","209,000","1.02K","9.38%"
"Nov 20, 2020","200,673","200,000","209,000","200,000","0.71K","3.44%"
"Nov 19, 2020","194,000","194,000","194,000","194,000","0.08K","-0.05%"
"Nov 18, 2020","194,104","195,000","195,000","193,500","0.10K","-2.95%"
"Nov 17, 2020","200,000","200,000","200,000","200,000","0.17K","-5.74%"
"Nov 16, 2020","212,170","215,000","215,000","200,000","0.11K","-1.32%"
"Nov 13, 2020","215,000","215,000","215,000","215,000","1.43K","-1.26%"
"Nov 12, 2020","217,735","215,000","225,000","215,000","0.46K","8.87%"
"Nov 11, 2020","200,000","200,000","200,000","200,000","0.68K","3.67%"
"Nov 10, 2020","192,924","190,000","200,000","190,000","1.19K","1.54%"
"Nov 09, 2020","190,000","190,000","190,000","190,000","0.06K","-0.01%"
"Nov 06, 2020","190,011","190,000","195,000","190,000","0.94K","8.82%"
"Nov 05, 2020","174,609","175,000","180,000","170,000","1.76K","3.12%"
"Nov 04, 2020","169,333","170,000","170,000","166,000","38.31K","4.32%"
"Nov 03, 2020","162,320","168,000","168,000","161,000","2.81K","15.38%"
"Nov 02, 2020","140,683","140,000","141,000","140,000","1.38K","1.19%"
"Oct 30, 2020","139,028","134,000","140,000","133,000","14.54K","6.94%"
"Oct 29, 2020","130,000","130,000","130,000","130,000","15.35K","-0.01%"
"Oct 28, 2020","130,018","130,000","135,000","130,000","51.60K","-3.69%"
"Oct 27, 2020","135,000","135,000","135,000","135,000","0.00K","3.85%"
"Oct 26, 2020","130,000","130,000","130,000","130,000","3.31K","-4.13%"
"Oct 23, 2020","135,600","135,600","135,600","135,600","22.88K","21.05%"
"Oct 21, 2020","112,017","112,000","113,000","112,000","2.28K","-3.34%"
"Oct 20, 2020","115,888","116,000","116,000","110,000","2.95K","0.76%"
"Oct 15, 2020","115,010","115,500","115,500","115,000","2.09K","-0.06%"
"Oct 14, 2020","115,078","115,000","116,000","115,000","0.44K","-1.72%"
"Oct 13, 2020","117,092","119,000","119,000","115,000","2.27K","-1.60%"
"Oct 09, 2020","119,000","119,000","119,000","119,000","0.62K","0.08%"
"Oct 08, 2020","118,903","117,000","125,000","117,000","1.16K","2.45%"
"Oct 07, 2020","116,062","118,000","118,000","115,000","1.34K","1.85%"
"Oct 06, 2020","113,953","113,000","118,000","113,000","1.39K","3.59%"
"Oct 05, 2020","110,007","112,000","112,000","110,000","1.17K","-1.78%"
"Oct 02, 2020","112,000","112,000","112,000","112,000","0.37K","0.24%"
"Oct 01, 2020","111,734","119,999","119,999","111,000","1.48K","-0.32%"
"Sep 30, 2020","112,088","112,000","115,000","112,000","0.51K","0.08%"
"Sep 29, 2020","112,000","112,000","112,000","112,000","38.46K","-0.88%"
"Sep 28, 2020","113,000","113,000","113,000","113,000","0.38K","10.87%"
"Sep 25, 2020","101,920","101,000","113,000","101,000","2.38K","1.25%"
"Sep 24, 2020","100,666","100,050","101,000","100,050","2.51K","-0.33%"
"Sep 23, 2020","101,000","101,000","101,000","101,000","0.86K","-3.48%"
"Sep 22, 2020","104,644","110,000","110,000","100,100","2.75K","-0.77%"
"Sep 21, 2020","105,455","110,000","110,000","105,000","0.19K","-2.53%"
"Sep 18, 2020","108,192","110,000","110,000","100,100","0.64K","-1.86%"
"Sep 17, 2020","110,243","112,000","112,000","110,000","0.44K","0.17%"
"Sep 16, 2020","110,051","110,000","112,000","110,000","0.55K","-1.74%"
"Sep 15, 2020","111,999","112,000","112,000","111,999","0.01K","-0.00%"
"Sep 11, 2020","112,000","112,000","112,000","112,000","0.45K","-0.13%"
"Sep 10, 2020","112,144","112,500","112,500","111,500","0.86K","-0.39%"
"Sep 09, 2020","112,583","113,000","113,000","112,500","0.21K","-0.27%"
"Sep 08, 2020","112,888","113,000","113,000","112,500","0.28K","-0.10%"
"Sep 07, 2020","113,000","113,000","113,000","113,000","2.44K","0.00%"
"Sep 04, 2020","113,000","113,000","113,000","112,999","0.49K","-0.56%"
"Sep 03, 2020","113,639","114,000","115,000","113,000","0.92K","1.50%"
"Sep 02, 2020","111,963","116,000","116,000","111,000","0.92K","-3.59%"
"Sep 01, 2020","116,131","117,000","117,000","116,000","0.22K","0.61%"
"Aug 31, 2020","115,426","115,000","118,000","114,999","2.97K","0.36%"
"Aug 28, 2020","115,007","115,000","119,000","115,000","2.92K","-0.20%"
"Aug 27, 2020","115,238","117,000","119,999","115,000","1.32K","10.69%"
"Aug 26, 2020","104,106","94,001","116,000","94,001","0.58K","-9.67%"
"Aug 25, 2020","115,250","115,000","116,000","115,000","2.54K","0.24%"
"Aug 24, 2020","114,975","115,000","115,000","114,000","2.21K","1.16%"
"Aug 21, 2020","113,660","114,000","115,000","113,000","0.60K","2.72%"
"Aug 20, 2020","110,651","110,000","115,000","110,000","4.42K","2.17%"
"Aug 19, 2020","108,299","107,000","114,000","107,000","41.82K","-1.80%"
"Aug 18, 2020","110,283","112,000","112,000","110,000","3.42K","-3.45%"
"Aug 17, 2020","114,224","115,000","117,000","112,000","0.78K","-4.34%"
"Aug 14, 2020","119,412","120,000","120,000","117,000","0.10K","3.84%"
"Aug 13, 2020","115,000","115,000","115,000","115,000","4.05K","2.74%"
"Aug 12, 2020","111,933","112,000","112,000","110,000","0.11K","-0.94%"
"Aug 11, 2020","113,000","115,000","115,000","112,000","0.95K","-1.74%"
"Aug 10, 2020","115,000","115,000","115,000","115,000","0.49K","1.40%"
"Aug 07, 2020","113,412","105,000","115,000","105,000","0.72K","13.47%"
"Aug 06, 2020","99,948","100,000","100,000","99,900","2.57K","3.41%"
"Aug 05, 2020","96,652","95,000","100,000","95,000","1.58K","3.81%"
"Aug 04, 2020","93,108","93,000","95,000","93,000","0.28K","0.54%"
"Jul 31, 2020","92,607","93,001","93,001","92,000","3.64K","0.10%"
"Jul 30, 2020","92,517","93,000","93,000","92,501","0.52K","0.50%"
"Jul 29, 2020","92,061","92,000","92,100","91,100","2.65K","1.76%"
"Jul 28, 2020","90,465","89,000","92,000","89,000","1.18K","2.98%"
"Jul 27, 2020","87,847","90,000","90,000","87,500","0.23K","0.20%"
"Jul 23, 2020","87,672","85,000","90,000","85,000","2.87K","3.22%"
"Jul 22, 2020","84,933","85,000","85,000","84,000","0.41K","-0.08%"
"Jul 21, 2020","85,000","85,000","85,000","85,000","0.06K","3.15%"
"Jul 20, 2020","82,407","81,000","85,000","81,000","0.31K","0.50%"
"Jul 17, 2020","82,000","82,000","82,000","82,000","0.04K","1.86%"
"Jul 15, 2020","80,499","80,000","81,498","80,000","0.08K","-1.83%"
"Jul 14, 2020","82,000","82,000","82,000","82,000","0.03K","2.42%"
"Jul 13, 2020","80,061","80,000","82,000","80,000","0.47K","-0.78%"
"Jul 10, 2020","80,687","80,000","82,000","80,000","0.36K","3.17%"
"Jul 09, 2020","78,205","77,500","80,000","77,000","0.08K","4.27%"
"Jul 08, 2020","75,000","75,000","75,000","75,000","0.44K","2.59%"
"Jul 07, 2020","73,110","73,000","75,000","73,000","0.15K","-2.64%"
"Jul 06, 2020","75,095","75,000","79,000","75,000","1.19K","-0.73%"
"Jul 03, 2020","75,648","79,000","79,000","75,000","0.73K","-4.24%"
"Jul 02, 2020","79,000","79,000","79,000","79,000","0.05K","0.00%"
"Jul 01, 2020","79,000","79,000","79,000","79,000","0.56K","-0.39%"
"Jun 30, 2020","79,313","80,000","80,000","79,000","0.05K","-4.99%"
"Jun 26, 2020","83,479","79,500","83,900","79,500","3.96K","2.42%"
"Jun 25, 2020","81,506","84,000","84,000","70,000","0.83K","-0.55%"
"Jun 23, 2020","81,954","80,000","84,000","80,000","0.32K","2.44%"
"Jun 22, 2020","80,000","80,000","80,000","80,000","0.38K","0.00%"
"Jun 19, 2020","80,000","80,000","80,000","80,000","0.12K","-2.73%"
"Jun 18, 2020","82,246","82,500","82,500","80,000","1.68K","-1.19%"
"Jun 17, 2020","83,235","84,000","85,000","80,000","90.73K","0.08%"
"Jun 16, 2020","83,171","85,510","85,510","80,000","0.79K","-1.91%"
"Jun 12, 2020","84,792","88,000","88,000","84,000","0.45K","-1.56%"
"Jun 11, 2020","86,139","88,000","88,000","83,500","0.70K","3.76%"
"Jun 10, 2020","83,016","83,000","85,000","82,800","0.32K","-0.51%"
"Jun 09, 2020","83,442","85,000","85,000","83,000","5.13K","-4.51%"
"Jun 08, 2020","87,381","90,000","90,000","85,000","0.02K","0.40%"
