Date,Price,Open,High,Low,Vol.,Change %
2021-03-18,43910,43900,43990,43900,23.19K,1.43%
2021-03-17,43290,43000,43500,43000,19.38K,0.67%
2021-03-16,43000,43000,43000,43000,7.28K,0.96%
2021-03-15,42590,42500,43000,42500,18.61K,1.28%
2021-03-12,42050,42000,42500,42000,10.62M,1.89%
2021-03-11,41270,41000,41500,41000,4.08K,1.63%
2021-03-10,40610,41000,41000,40500,0.13K,-0.95%
2021-03-09,41000,41000,41000,41000,3.96K,-0.24%
2021-03-08,41100,41500,41500,41000,0.11K,10.28%
2021-03-04,37270,41490,41500,37010,86.78K,-8.61%
2021-03-03,40780,40000,41500,40000,7.22K,17.12%
2021-03-02,34820,33900,39500,33900,113.94K,7.74%
2021-03-01,32320,31000,33300,31000,50.52K,-2.03%
2021-02-26,32990,32990,32990,32990,0.06K,0.00%
2021-02-25,32990,32990,32990,32990,0.60K,12.98%
2021-02-24,29200,28130,32400,28130,116.39K,-6.92%
2021-02-23,31370,31500,31500,27010,45.04K,-0.73%
2021-02-22,31600,33000,33000,27010,19.05K,-4.24%
2021-02-19,33000,33000,33000,33000,17.14K,0.00%
2021-02-18,33000,33000,33000,33000,0.60K,0.00%
2021-02-17,33000,33000,33000,33000,5.94K,0.00%
2021-02-12,33000,33000,33000,33000,0.01K,3.09%
2021-02-11,32010,32000,33000,32000,5.10K,-1.14%
2021-02-10,32380,29750,33000,29750,0.62K,10.78%
2021-02-09,29230,28500,33250,28500,37.67K,5.91%
2021-02-08,27600,28250,28500,27000,25.46K,2.03%
2021-02-05,27050,28250,28250,27000,26.38K,-4.01%
2021-02-04,28180,28000,28250,28000,0.69K,0.64%
2021-02-03,28000,28000,28000,27990,0.41K,10.89%
2021-02-02,25250,24000,28250,24000,4.37K,-10.62%
2021-02-01,28250,28250,28250,28250,25.31K,0.43%
2021-01-29,28130,28100,28250,28000,11.01K,17.21%
2021-01-28,24000,24000,24000,24000,3.68K,-8.33%
2021-01-27,26180,26010,28000,26000,152.37K,0.81%
2021-01-26,25970,25500,28000,25500,45.90K,4.93%
2021-01-25,24750,24750,24750,24750,2.64K,1.02%
2021-01-22,24500,24120,24750,24120,8.08K,10.36%
2021-01-21,22200,22110,24120,22110,2.26K,-1.86%
2021-01-20,22620,24480,24480,20100,0.27K,12.54%
2021-01-19,20100,20000,24490,20000,14.35K,-17.93%
2021-01-15,24490,24490,24490,24490,0.24K,0.00%
2021-01-14,24490,24490,24490,24490,0.70K,11.32%
2021-01-13,22000,22000,22000,22000,0.10K,-7.37%
2021-01-12,23750,25000,25000,21500,69.10K,14.40%
2021-01-08,20760,19920,23000,19920,2.75K,29.83%
2021-01-07,15990,15400,16600,15400,59.55K,6.60%
2021-01-06,15000,14800,15210,14800,54.45K,2.74%
2021-01-05,14600,14600,14600,14600,22.73K,2.60%
2021-01-04,14230,14600,14600,14000,23.12K,3.87%
2020-12-30,13700,13600,13800,13600,119.31K,1.48%
2020-12-29,13500,13500,13500,13500,10.00K,0.00%
2020-12-28,13500,13500,13500,13500,14.55K,0.00%
2020-12-21,13500,13500,13500,13500,83.28K,0.75%
2020-12-18,13400,13400,13500,13400,17.00K,"99,900.00%"
2020-12-17,13,13,13,13,3.10K,0.00%
2020-12-16,13,13,13,13,33.90K,4.76%
2020-12-15,12,12,13,12,143.61K,5.35%
2020-12-11,12,11,12,11,5.81K,6.90%
2020-12-10,11,11,11,11,0.89K,19.41%
2020-12-09,9,9,9,9,0.22K,0.00%
2020-12-08,9,9,10,9,8.61K,0.00%
2020-12-07,9,9,9,9,0.10K,19.92%
2020-12-03,8,8,8,8,13.32K,19.07%
2020-12-02,6,6,8,6,64.31K,-99.92%
2020-11-27,7680,7680,7680,7680,0.01K,23.57%
2020-11-26,6215,6100,6400,6100,26.45K,7.14%
2020-11-25,5801,5800,6100,5800,2.51K,3.33%
2020-11-24,5614,5600,5850,5600,184.82K,-0.98%
2020-11-20,5670,5600,5700,5600,24.55K,1.24%
2020-11-19,5600,5600,5600,5600,7.93K,0.00%
2020-11-18,5600,5600,5600,5600,0.81K,0.00%
2020-11-17,5600,5600,5600,5600,1.94K,0.00%
2020-11-16,5600,5600,5600,5600,0.02K,0.90%
2020-11-12,5550,5550,5550,5550,1.77K,0.00%
2020-11-11,5550,5550,5550,5550,3.62K,0.00%
2020-11-10,5550,5550,5550,5550,1.36K,0.00%
2020-11-09,5550,5550,5550,5550,5.02K,0.00%
2020-11-05,5550,5550,5550,5550,0.98K,0.09%
2020-11-04,5545,5550,5550,5540,63.04K,0.82%
2020-11-03,5500,5500,5500,5500,0.17K,-0.04%
2020-10-30,5502,5500,5550,5500,6.89K,0.29%
2020-10-29,5486,5450,5500,5450,7.93K,0.04%
2020-10-28,5484,5500,5500,5450,3.00K,-0.06%
2020-10-27,5487,5500,5500,5450,0.13K,-0.23%
2020-10-26,5500,5500,5500,5450,0.95K,0.91%
2020-10-23,5450,5450,5450,5450,22.70K,0.85%
2020-10-22,5404,5400,5450,5400,6.71K,0.08%
2020-10-21,5400,5400,5400,5400,0.15K,0.00%
2020-10-19,5400,5400,5400,5400,19.48K,0.03%
2020-10-16,5398,5400,5400,5390,1.47K,0.90%
2020-10-15,5350,5350,5350,5350,5.37K,0.04%
2020-10-14,5348,5350,5350,5299,724.73K,1.66%
2020-10-13,5261,5200,5350,5200,44.83K,5.12%
2020-10-09,5004,5000,5200,5000,4.55K,0.09%
2020-10-08,5000,5000,5000,5000,0.18K,0.00%
2020-10-07,5000,5000,5000,5000,0.45K,0.00%
2020-10-06,5000,5000,5000,5000,1.10K,0.00%
2020-10-05,5000,5000,5000,5000,26.36K,-0.45%
2020-10-02,5022,4970,5100,4970,47.97K,2.50%
2020-10-01,4900,4850,4970,4850,39.80K,2.11%
2020-09-30,4799,4770,4830,4770,29.36K,1.03%
2020-09-29,4750,4750,4750,4500,466.44K,0.00%
2020-09-28,4750,4750,4750,4750,0.06K,0.42%
2020-09-25,4730,4730,4730,4725,22.14K,0.64%
2020-09-24,4700,4680,4700,4680,19.63K,0.42%
2020-09-23,4680,4680,4680,4680,0.21K,0.00%
2020-09-22,4680,4680,4680,4680,0.53K,0.35%
2020-09-21,4664,4680,4680,4650,17.01K,0.29%
2020-09-18,4650,4650,4650,4650,5.63K,1.03%
2020-09-17,4603,4599,4650,4599,3.44K,1.72%
2020-09-16,4525,4490,4600,4490,4.77K,0.55%
2020-09-11,4500,4500,4500,4500,0.03K,0.03%
2020-09-10,4499,4480,4500,4480,32.13K,-0.04%
2020-09-09,4500,4600,4600,4480,17.60K,-0.40%
2020-09-08,4519,4500,4550,4500,14.60K,0.51%
2020-09-07,4496,4499,4499,4400,2.16K,-0.08%
2020-09-04,4499,4499,4499,4499,0.11K,2.25%
2020-09-03,4400,4400,4400,4400,2.04K,0.00%
2020-09-01,4400,4400,4400,4400,15.00K,-9.65%
2020-08-31,4870,4870,4870,4870,0.16K,8.53%
2020-08-28,4487,4500,4500,4400,0.33K,-0.06%
2020-08-27,4490,4490,4490,4490,6.98K,-3.01%
2020-08-26,4629,4730,4730,4490,0.83K,-1.71%
2020-08-25,4710,4710,4720,4710,113.40K,4.57%
2020-08-24,4504,4500,4600,4500,34.57K,0.31%
2020-08-21,4490,4500,4500,4480,30.50K,-4.46%
2020-08-20,4700,4710,4710,4700,21.16K,2.87%
2020-08-19,4569,4234,4640,4234,93.72K,22.59%
2020-08-18,3727,4400,4400,3528,6.14K,-15.53%
2020-08-17,4412,4410,4500,4410,25.55K,19.58%
2020-08-14,3690,3550,4260,3550,3.77K,3.93%
2020-08-13,3550,3550,3550,3550,0.68K,19.59%
2020-08-12,2969,2700,3360,2700,8.34K,5.90%
2020-08-11,2803,3000,3000,2800,8.55K,-8.23%
2020-08-10,3055,3100,3100,3050,36.05K,0.14%
2020-08-07,3050,3060,3060,3045,41.66K,3.40%
2020-08-06,2950,2950,2950,2950,5.61K,13.47%
2020-08-05,2600,2600,2600,2598,12.54K,0.00%
2020-08-04,2600,2600,2600,2600,2.35K,0.00%
2020-08-03,2600,2600,2600,2600,2.63K,6.12%
2020-07-31,2450,2450,2450,2450,2.56K,0.00%
2020-07-30,2450,2450,2450,2450,3.23K,-2.00%
2020-07-29,2500,2500,2500,2500,0.01K,4.22%
2020-07-28,2399,2400,2400,2397,43.00K,-0.05%
2020-07-27,2400,2400,2400,2400,5.00K,-0.19%
2020-07-23,2405,2400,2490,2400,0.63K,0.19%
2020-07-22,2400,2400,2400,2400,40.00K,0.00%
2020-07-21,2400,2400,2400,2400,22.13K,19.85%
2020-07-20,2002,2050,2050,2000,1.78M,-0.67%
2020-07-17,2016,2300,2399,2000,1.31M,0.69%
2020-07-16,2002,2300,2300,2000,351.54K,-12.96%
2020-07-15,2300,2300,2350,2300,20.10K,-1.55%
2020-07-13,2336,2400,2400,2300,15.75K,-2.65%
2020-07-10,2400,2400,2400,2400,94.28K,0.00%
2020-07-09,2400,2400,2405,2400,28.03K,0.00%
2020-07-08,2400,2400,2400,2400,100.11K,10.20%
2020-07-07,2178,2400,2400,2000,0.05K,8.81%
2020-07-06,2002,2002,2350,2000,95.20K,0.07%
2020-07-03,2000,2600,2600,2000,1.50M,-23.07%
2020-07-01,2600,2600,2600,2600,0.88K,9.07%
2020-06-30,2384,2400,2697,2350,7.49K,-2.37%
2020-06-25,2442,2849,2849,2309,4.88K,-2.31%
2020-06-23,2499,2280,2500,2280,5.01K,12.66%
2020-06-22,2218,2506,2849,2200,106.42K,-18.24%
2020-06-19,2714,2750,2750,2700,0.50K,4.32%
2020-06-18,2601,2600,2900,2600,10.37K,3.98%
2020-06-17,2502,2506,2506,2475,0.71K,-13.74%
2020-06-16,2900,3000,3000,2506,2.25K,3.01%
2020-06-12,2815,2850,2900,2800,6.91K,-1.21%
2020-06-11,2850,2850,2850,2850,27.94K,-5.00%
2020-06-10,3000,3000,3000,3000,13.32K,0.00%
2020-06-09,3000,3000,3000,3000,0.04K,4.28%
2020-06-08,2877,2800,3097,2500,7.13K,-7.47%
2020-06-05,3109,3109,3109,3109,0.02K,0.00%
2020-06-04,3109,3109,3109,3109,8.15K,6.58%
2020-06-02,2917,2900,2950,2900,4.66K,1.36%
2020-05-29,2878,2878,2878,2878,1.14K,19.97%
2020-05-28,2399,2399,2399,2399,60.23K,19.72%
2020-05-27,2004,2100,2399,2000,102.06K,0.19%
2020-05-26,2000,2000,2000,2000,506.60K,0.00%
2020-05-22,2000,2000,2399,2000,722.07K,0.00%
2020-05-21,2000,2000,2000,2000,159.08K,0.00%
2020-05-20,2000,2000,2200,2000,138.41K,0.00%
2020-05-19,2000,2200,2200,2000,487.75K,-4.81%
2020-05-18,2101,2190,2190,2100,3.11K,-1.97%
2020-05-15,2144,2150,2165,2100,4.96K,7.18%
2020-05-13,2000,2000,2000,2000,115.75K,-1.04%
2020-05-12,2021,2200,2200,2000,127.40K,-8.13%
2020-05-11,2200,2200,2200,2200,627.05K,-0.19%
2020-05-08,2204,2235,2280,2200,91.82K,0.00%
2020-05-07,2205,2288,2288,2200,10.82K,-2.90%
2020-05-06,2270,2289,2289,2200,9.69K,-3.56%
2020-05-05,2354,2300,2365,2300,0.31K,2.62%
2020-05-04,2294,2294,2294,2294,0.02K,14.67%
2020-04-30,2000,2000,2230,2000,15.03K,-0.47%
2020-04-29,2010,2299,2299,2000,69.20K,0.25%
2020-04-28,2005,2394,2394,2000,20.71K,0.18%
2020-04-27,2001,2472,2472,2000,50.14K,-7.96%
2020-04-24,2174,2600,2600,2080,24.19K,-8.83%
2020-04-23,2385,2300,2600,2300,13.39K,5.37%
2020-04-22,2263,2305,2401,2100,12.39K,-1.59%
2020-04-21,2300,2300,2300,2300,21.66M,15.00%
2020-04-20,2000,2000,2000,2000,49.01K,-4.78%
2020-04-17,2100,2398,2398,1955,18.03K,-15.96%
2020-04-16,2499,2500,2500,2399,112.98K,3.47%
2020-04-15,2415,2750,2750,2232,1.99K,9.49%
2020-04-14,2206,1605,2500,1605,10.20K,42.31%
2020-04-13,1550,1550,1550,1550,13.08K,1.04%
2020-04-08,1534,1500,1550,1500,60.54K,2.27%
2020-04-07,1500,1500,1500,1500,22.43K,1.35%
2020-04-06,1480,1480,1500,1480,27.03K,0.35%
2020-04-03,1475,1460,1480,1460,41.59K,1.75%
2020-04-02,1449,1450,1479,1449,136.86K,0.00%
2020-04-01,1449,1449,1449,1449,0.28K,0.00%
2020-03-31,1449,1450,1450,1449,251.30K,0.00%
2020-03-30,1449,1449,1449,1449,0.03K,0.63%
2020-03-27,1440,1440,1440,1440,0.27K,-1.15%
2020-03-13,1457,1458,1458,1450,3.20K,0.46%
2020-03-12,1450,1450,1450,1450,0.53K,10.19%
2020-03-11,1316,1230,1450,1230,0.13K,6.99%
2020-03-10,1230,1230,1230,1230,0.03K,3.37%
2020-03-06,1190,1183,1215,1183,0.96K,1.38%
2020-03-05,1174,1191,1191,1170,18.20K,-19.05%
2020-03-04,1450,1450,1450,1450,2.75K,0.07%
2020-03-03,1449,1449,1449,1449,0.10K,-0.07%
2020-03-02,1450,1450,1450,1450,0.07K,-1.92%
2020-02-28,1478,1478,1479,1478,0.31K,2.17%
2020-02-27,1447,1447,1447,1447,2.64K,-0.07%
2020-02-20,1448,1448,1448,1448,0.67K,3.43%
2020-02-19,1400,1400,1400,1400,0.10K,2.94%
2020-02-18,1360,1360,1360,1360,6.43K,2.79%
2020-02-17,1323,1301,1350,1301,0.24K,22.40%
2020-02-14,1081,1081,1081,1081,0.00K,-15.55%
2020-02-13,1280,1280,1280,1280,0.70K,15.11%
2020-02-12,1112,1330,1330,1100,78.21K,-17.63%
2020-02-11,1350,1350,1350,1350,68.76K,0.00%
2020-02-07,1350,1350,1350,1350,3.01K,0.00%
2020-02-06,1350,1350,1350,1350,2.80K,-3.50%
2020-02-05,1399,1399,1399,1399,0.00K,15.27%
2020-01-31,1214,1200,1350,1200,1.10K,1.14%
2020-01-30,1200,1200,1200,1200,0.00K,19.42%
2020-01-29,1005,1030,1030,1000,120.30K,-0.60%
2020-01-27,1011,1199,1199,961,6.64K,-12.86%
2020-01-24,1160,1160,1200,1160,3.77K,-2.94%
2020-01-22,1195,1250,1250,1150,3.66K,-19.24%
2020-01-21,1480,1480,1480,1480,0.01K,18.40%
2020-01-17,1250,1250,1250,1250,8.66K,1.62%
2020-01-16,1230,1200,1300,1100,1.73K,11.82%
2020-01-15,1100,1300,1300,1100,1.00M,-8.33%
2020-01-13,1200,1200,1200,1199,20.30K,0.00%
2020-01-10,1200,1200,1200,1200,1.03K,-14.23%
2020-01-09,1399,1400,1400,1390,42.84K,-2.65%
2020-01-08,1437,1400,1440,1400,2.15K,19.77%
2020-01-07,1200,1200,1200,1200,1.00K,20.36%
2020-01-03,997,1000,1000,850,22.61K,17.30%
2019-12-30,850,850,850,850,18.13K,0.00%
2019-12-27,850,850,850,850,3.00K,0.00%
2019-12-26,850,850,850,850,7.49K,0.00%
2019-12-23,850,850,850,850,0.00K,0.45%
2019-12-20,846,820,850,820,5.84K,5.77%
2019-12-19,800,800,800,800,0.55K,2.70%
2019-12-18,779,770,780,770,6.36K,-2.63%
2019-12-17,800,800,800,800,0.49K,2.56%
2019-12-16,780,780,783,780,2.85K,-2.50%
2019-12-11,800,800,800,800,1.43K,-2.32%
2019-12-10,819,819,819,819,1.00K,-0.12%
2019-12-09,820,820,820,820,0.01K,0.26%
2019-12-06,818,810,820,810,2.80K,16.67%
2019-12-05,701,701,701,701,0.49K,-12.92%
2019-12-04,805,805,805,805,3.75K,11.60%
2019-12-03,721,800,800,700,1.27K,-11.76%
2019-12-02,817,820,820,815,2.65K,2.18%
2019-11-29,800,800,820,800,50.11K,-2.43%
2019-11-28,820,820,820,820,8.30K,1.15%
2019-11-27,811,810,820,810,1.07K,0.09%
2019-11-26,810,810,810,810,2.05K,1.25%
2019-11-25,800,800,800,800,0.04K,0.00%
2019-11-22,800,800,800,800,0.09K,-0.74%
2019-11-21,806,800,810,800,128.28K,2.02%
2019-11-20,790,790,810,790,74.92K,2.67%
2019-11-19,769,769,770,769,4.90K,1.80%
2019-11-18,756,750,770,750,1.43K,0.80%
2019-11-14,750,749,750,749,10.05K,6.82%
2019-11-13,702,700,749,700,3.72K,0.28%
2019-11-12,700,700,700,700,52.47K,2.99%
2019-11-11,680,700,700,667,50.97K,4.56%
2019-11-07,650,650,650,650,90.10K,0.00%
2019-11-06,650,650,650,650,0.45K,-1.52%
2019-11-05,660,660,660,660,0.27K,0.00%
2019-11-01,660,660,660,660,0.04K,1.32%
2019-10-31,651,659,659,651,2.22K,-0.92%
2019-10-30,658,660,660,655,402.28K,-0.26%
2019-10-29,659,660,660,650,55.77K,0.42%
2019-10-28,656,660,660,650,54.90K,0.50%
2019-10-25,653,660,660,650,60.62K,-0.43%
2019-10-24,656,650,660,650,63.31K,0.82%
2019-10-22,651,665,665,650,1.56K,-7.70%
2019-10-21,705,705,705,695,4.22K,0.00%
2019-10-18,705,705,705,705,0.01K,1.85%
2019-10-16,692,601,705,601,0.07K,-5.18%
2019-10-15,730,730,730,730,0.05K,0.00%
2019-10-14,730,730,730,730,0.10K,-2.53%
2019-10-11,749,749,749,749,0.05K,6.92%
2019-10-10,700,701,701,657,0.17K,-6.55%
2019-10-09,750,750,750,745,3.78K,0.00%
2019-10-08,750,750,750,750,0.03K,-0.66%
2019-10-07,755,755,755,754,1.30K,0.00%
2019-10-04,755,755,755,755,101.55K,-0.66%
2019-10-03,760,760,760,760,0.08K,-3.68%
2019-10-02,789,789,789,789,0.02K,-3.78%
2019-09-30,820,820,820,820,1.90K,0.00%
2019-09-27,820,820,820,819,2.42K,-2.96%
2019-09-25,845,845,845,845,28.36K,0.00%
2019-09-24,845,847,847,845,0.34K,-0.56%
2019-09-23,850,850,850,850,6.54K,0.00%
2019-09-20,850,850,850,845,0.51K,0.00%
2019-09-19,850,850,850,850,3.59K,0.00%
2019-09-18,850,850,850,850,0.11K,0.00%
2019-09-17,850,850,850,850,1.65K,-10.53%
2019-09-13,950,950,950,950,0.22K,0.00%
2019-09-12,950,950,950,950,1.41K,0.00%
2019-09-11,950,950,950,950,0.95K,6.16%
2019-09-10,895,1019,1019,860,1.28K,5.27%
2019-09-06,850,850,850,850,0.10K,0.00%
2019-09-05,850,849,850,800,0.51K,0.00%
2019-09-04,850,850,850,850,1.00K,10.10%
2019-09-03,772,760,885,760,0.41K,3.90%
2019-09-02,743,743,743,743,0.16K,19.48%
2019-08-30,622,627,627,620,4.36K,-0.82%
2019-08-29,627,627,627,627,1.10K,9.97%
2019-08-28,570,593,594,570,330.16K,5.59%
2019-08-27,540,540,540,540,20.12K,3.79%
2019-08-26,520,520,520,520,0.07K,10.13%
2019-08-23,472,473,473,460,6.94K,9.87%
2019-08-22,430,430,430,430,7.30K,-0.23%
2019-08-21,431,445,445,431,178.00K,3.85%
2019-08-20,415,415,430,415,50.10K,2.48%
2019-08-16,405,405,405,405,3.57K,1.25%
2019-08-15,400,400,400,400,0.70K,0.00%
2019-08-14,400,400,400,400,4.30K,-0.13%
2019-08-13,401,410,410,400,55.02K,-6.55%
2019-08-12,429,410,429,400,180.79K,8.93%
2019-08-09,393,400,400,390,12.18K,-5.27%
2019-08-08,415,420,420,400,1.95K,-9.63%
2019-08-07,460,462,462,420,7.31K,9.35%
2019-08-05,420,500,500,420,4.28K,0.00%
2019-08-02,420,425,425,420,23.89K,2.33%
2019-08-01,411,410,415,400,4.64K,1.63%
2019-07-31,404,405,410,400,15.60K,2.85%
2019-07-30,393,400,400,385,5.45K,12.27%
2019-07-29,350,350,350,350,46.13K,-11.41%
2019-07-26,395,400,400,395,56.02K,9.45%
2019-07-25,361,361,400,360,14.56K,-5.97%
2019-07-22,384,370,400,360,9.36K,6.66%
2019-07-18,360,300,360,300,61.32K,19.97%
2019-07-17,300,300,300,300,8.64K,0.00%
2019-07-16,300,305,305,300,24.18K,0.00%
2019-07-15,300,300,300,300,0.04K,5.25%
2019-07-11,285,290,290,285,10.06K,-1.71%
2019-07-10,290,290,290,290,2.39K,0.00%
2019-07-09,290,290,290,290,2.57K,5.52%
2019-07-08,275,270,290,270,17.12K,0.85%
2019-07-04,272,311,311,270,27.29K,-11.87%
2019-07-03,309,311,311,300,0.04K,18.73%
2019-07-02,260,315,315,259,8.49K,12.17%
2019-07-01,232,230,263,230,9.10K,-12.07%
2019-06-28,264,265,265,263,0.07K,13.89%
2019-06-27,232,265,265,230,1.05K,4.60%
2019-06-26,221,222,222,220,0.07K,19.99%
2019-06-25,185,239,239,180,11.93K,-7.71%
2019-06-21,200,200,200,200,1.63K,-1.71%
2019-06-20,203,207,207,200,1.79K,11.23%
2019-06-19,183,185,185,180,17.66K,2.71%
2019-06-18,178,160,190,160,1.97M,11.31%
2019-06-14,160,160,160,160,20.18K,8.11%
