Date,Price,Open,High,Low,Vol.,Change %
2021-03-08,987501,989583,989583,950000,0.02K,6.16%
2021-03-05,930208,942083,942083,870833,0.01K,-2.06%
2021-03-03,949786,949200,949984,949200,0.01K,0.06%
2021-03-02,949200,949200,949200,949200,0.00K,4.26%
2021-03-01,910416,870833,949992,870833,0.01K,14.73%
2021-02-26,793527,942083,942083,791666,0.55K,-21.79%
2021-02-25,1014647,1029158,1029158,942083,0.01K,11.45%
2021-02-24,910416,910416,910416,910416,0.03K,-0.49%
2021-02-23,914873,946041,946041,910416,0.02K,-3.70%
2021-02-22,949992,949992,949992,949992,0.02K,5.42%
2021-02-19,901170,910416,910416,831250,0.50K,-1.02%
2021-02-18,910416,910416,910416,910416,0.00K,14.71%
2021-02-11,793646,791666,870809,791666,0.05K,0.25%
2021-02-10,791666,791666,791666,791666,0.02K,0.00%
2021-02-09,791666,791666,791666,791666,0.01K,13.82%
2021-02-08,695550,752083,752083,672940,0.01K,-12.14%
2021-02-05,791666,791666,791666,791666,0.06K,0.00%
2021-02-04,791666,791666,791666,791666,0.08K,-9.09%
2021-02-03,870833,870833,870833,870833,0.02K,10.00%
2021-02-02,791666,791666,791666,791666,0.00K,0.50%
2021-02-01,787708,787708,787708,787708,0.02K,-0.40%
2021-01-29,790875,790875,790875,790875,0.01K,-0.10%
2021-01-28,791666,791666,791666,791658,0.00K,0.00%
2021-01-27,791666,791666,791666,791666,2.99K,0.00%
2021-01-26,791666,791666,791666,791666,0.17K,0.00%
2021-01-25,791666,791666,791666,791658,0.02K,-1.50%
2021-01-22,803708,830458,830458,791666,0.04K,-3.22%
2021-01-21,830458,830458,830458,830458,0.01K,4.55%
2021-01-20,794303,831242,831242,791666,0.02K,0.33%
2021-01-19,791666,791666,791666,791666,0.03K,2.79%
2021-01-15,770212,791666,791666,713371,0.09K,1.22%
2021-01-14,760902,791666,791666,712508,0.06K,-3.89%
2021-01-13,791666,791666,791666,791666,0.01K,-3.95%
2021-01-12,824188,949208,949208,791666,0.03K,3.88%
2021-01-08,793400,791666,949208,791666,0.11K,0.22%
2021-01-06,791666,791666,791666,791658,0.02K,0.00%
2021-01-05,791658,791658,791658,791658,0.00K,0.00%
2021-01-04,791658,791658,791658,791658,0.01K,0.01%
2020-12-30,791611,791619,791619,791611,0.01K,0.00%
