"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2021","250,290","250,000","280,000","250,000","0.27K","6.51%"
"Apr 30, 2021","235,000","235,000","235,000","235,000","0.10K","0.80%"
"Apr 29, 2021","233,140","234,000","234,000","230,000","1.43K","5.80%"
"Apr 28, 2021","220,360","220,000","234,000","220,000","0.39K","2.49%"
"Apr 27, 2021","215,000","215,000","215,000","215,000","0.09K","4.37%"
"Apr 26, 2021","206,000","200,000","210,000","200,000","0.08K","3.01%"
"Apr 23, 2021","199,990","200,000","200,000","199,990","0.40K","8.10%"
"Apr 22, 2021","185,000","185,000","185,000","185,000","0.05K","2.78%"
"Apr 20, 2021","180,000","180,000","180,000","180,000","0.10K","1.76%"
"Apr 16, 2021","176,880","180,000","180,000","175,000","0.01K","-11.56%"
"Apr 15, 2021","200,000","200,000","200,000","200,000","0.00K","0.00%"
"Apr 14, 2021","200,000","200,000","200,000","200,000","0.01K","0.00%"
"Apr 12, 2021","200,000","200,000","200,000","200,000","0.03K","0.00%"
"Apr 09, 2021","200,000","200,000","200,000","200,000","0.13K","0.00%"
"Apr 08, 2021","200,000","200,000","200,000","200,000","0.22K","19.76%"
"Apr 07, 2021","167,000","167,000","167,000","167,000","0.41K","-0.20%"
"Apr 06, 2021","167,330","168,000","168,000","167,000","0.01K","19.52%"
"Apr 05, 2021","140,000","140,000","140,000","140,000","0.16K","0.00%"
"Mar 31, 2021","140,000","140,000","140,000","140,000","0.06K","0.72%"
"Mar 30, 2021","139,000","139,000","139,000","139,000","0.06K","-0.71%"
"Mar 26, 2021","139,990","140,000","140,000","139,990","0.38K","-2.92%"
"Mar 25, 2021","144,200","165,000","165,000","143,000","0.72K","-0.68%"
"Mar 24, 2021","145,190","145,000","146,990","145,000","0.05K","-0.06%"
"Mar 23, 2021","145,280","145,000","147,000","145,000","0.40K","-1.17%"
"Mar 22, 2021","147,000","147,000","147,000","147,000","0.38K","19.51%"
"Mar 18, 2021","123,000","123,000","123,000","123,000","0.02K","18.38%"
"Mar 17, 2021","103,900","100,000","110,000","100,000","0.33K","0.78%"
"Mar 16, 2021","103,100","110,000","110,000","100,000","0.44K","-6.27%"
"Mar 15, 2021","110,000","110,000","110,000","110,000","0.02K","0.00%"
"Mar 12, 2021","110,000","109,990","110,000","109,990","0.90K","0.70%"
"Mar 11, 2021","109,230","105,000","110,000","105,000","0.26K","-0.70%"
"Mar 10, 2021","110,000","110,000","110,000","110,000","0.04K","0.00%"
"Mar 09, 2021","110,000","110,000","110,000","110,000","0.02K","7.26%"
"Mar 08, 2021","102,550","105,000","110,000","100,000","0.33K","-6.77%"
"Mar 05, 2021","110,000","110,000","110,000","110,000","0.02K","9.81%"
"Mar 04, 2021","100,170","101,000","101,000","100,000","0.91K","-13.05%"
"Mar 03, 2021","115,200","130,000","130,000","115,000","0.38K","-11.38%"
"Mar 02, 2021","130,000","130,000","130,000","129,990","0.22K","-11.53%"
"Mar 01, 2021","146,940","135,000","154,900","135,000","0.02K","-5.49%"
"Feb 26, 2021","155,480","155,500","155,500","155,000","0.25K","0.31%"
"Feb 25, 2021","155,000","155,000","155,000","155,000","0.10K","0.00%"
"Feb 24, 2021","155,000","155,000","155,000","155,000","0.04K","3.64%"
"Feb 23, 2021","149,550","145,000","155,000","145,000","0.02K","15.04%"
"Feb 22, 2021","130,000","130,000","130,000","130,000","0.23K","8.34%"
"Feb 19, 2021","119,990","119,990","119,990","119,990","0.02K","17.14%"
"Feb 18, 2021","102,430","112,790","112,790","96,000","0.08K","8.97%"
"Feb 17, 2021","94,000","94,000","94,000","94,000","0.10K","-16.66%"
"Feb 12, 2021","112,790","112,790","112,790","112,790","0.01K","20.10%"
"Feb 11, 2021","93,910","93,060","94,010","93,050","0.98K","-2.18%"
"Feb 10, 2021","96,000","96,000","96,000","96,000","0.04K","-19.99%"
"Feb 09, 2021","119,980","119,980","119,980","119,980","0.00K","-0.01%"
"Feb 08, 2021","119,990","119,990","119,990","119,990","0.03K","19.77%"
"Feb 05, 2021","100,180","119,990","119,990","100,000","0.11K","1.94%"
"Feb 04, 2021","98,270","95,000","100,000","95,000","0.54K","-1.91%"
"Feb 03, 2021","100,180","109,000","109,000","100,000","0.05K","-0.19%"
"Feb 02, 2021","100,370","115,000","115,000","100,000","0.04K","-12.72%"
"Feb 01, 2021","115,000","115,000","115,000","115,000","0.01K","-4.16%"
"Jan 29, 2021","119,990","119,990","119,990","119,990","0.04K","7.95%"
"Jan 28, 2021","111,150","114,990","114,990","111,000","0.22K","-3.35%"
"Jan 27, 2021","115,000","115,000","115,000","115,000","4.33K","-1.03%"
"Jan 26, 2021","116,200","119,990","119,990","114,990","0.07K","-3.17%"
"Jan 25, 2021","120,000","120,000","120,000","120,000","0.03K","7.35%"
"Jan 22, 2021","111,780","110,000","120,000","110,000","0.05K","-6.85%"
"Jan 21, 2021","120,000","120,000","120,000","120,000","0.00K","9.09%"
"Jan 20, 2021","110,000","110,000","110,000","110,000","0.01K","9.78%"
"Jan 19, 2021","100,200","100,000","114,000","100,000","0.07K","5.13%"
"Jan 15, 2021","95,310","125,000","125,000","95,210","0.30K","-19.91%"
"Jan 12, 2021","119,000","119,000","119,000","119,000","0.29K","0.00%"
"Jan 08, 2021","119,000","119,000","119,000","119,000","0.07K","19.01%"
"Jan 05, 2021","99,990","99,990","99,990","99,990","0.04K","11.01%"
"Dec 30, 2020","90,070","100,000","100,000","90,000","0.14K","1.20%"
"Dec 29, 2020","89,000","89,000","89,000","89,000","0.31K","-1.11%"
"Dec 28, 2020","90,000","90,000","90,000","90,000","0.05K","0.00%"
"Dec 23, 2020","90,000","90,000","90,000","90,000","20.09K","0.00%"
"Dec 22, 2020","90,000","90,000","90,000","90,000","0.09K","-10.00%"
"Dec 21, 2020","100,000","100,000","100,000","100,000","4.50K","0.00%"
"Dec 18, 2020","100,000","100,000","100,000","100,000","0.10K","99,900.00%"
"Dec 17, 2020","100","100","100","100","0.10K","0.00%"
"Dec 16, 2020","100","100","100","100","0.11K","0.00%"
"Dec 15, 2020","100","100","100","100","0.03K","0.00%"
"Dec 11, 2020","100","100","100","100","0.01K","-0.76%"
"Dec 10, 2020","101","101","101","101","0.03K","40.64%"
"Dec 09, 2020","72","70","84","70","0.11K","2.36%"
"Dec 08, 2020","70","70","70","70","0.00K","9.05%"
"Dec 07, 2020","64","64","64","64","0.03K","14.58%"
"Dec 03, 2020","56","54","64","54","0.06K","4.73%"
"Dec 01, 2020","53","53,400","53,500","53,400","0.17K","-99.90%"
"Nov 30, 2020","53,400","53,400","53,400","53,400","0.17K","0.00%"
"Nov 27, 2020","53,400","53,400","53,400","53,400","0.01K","20.00%"
"Nov 26, 2020","44,500","44,500","44,500","44,500","0.15K","17.91%"
"Nov 25, 2020","37,742","36,000","43,199","36,000","0.06K","4.84%"
"Nov 24, 2020","35,999","35,999","35,999","35,999","0.01K","0.00%"
"Nov 20, 2020","35,999","35,999","35,999","35,999","0.01K","20.00%"
"Nov 19, 2020","30,000","30,000","30,000","30,000","0.03K","20.00%"
"Nov 18, 2020","25,000","25,000","25,000","25,000","0.05K","0.00%"
"Nov 17, 2020","25,000","25,000","25,000","25,000","0.44K","0.00%"
"Nov 16, 2020","25,000","25,000","25,000","25,000","0.02K","-16.67%"
"Nov 13, 2020","30,000","30,000","30,000","30,000","0.00K","20.00%"
"Nov 12, 2020","25,000","25,000","25,000","25,000","0.02K","0.00%"
"Nov 11, 2020","25,000","25,000","25,000","25,000","0.34K","0.00%"
"Nov 10, 2020","25,000","25,000","25,000","25,000","0.18K","0.00%"
"Nov 05, 2020","25,000","25,000","25,000","25,000","0.05K","-13.16%"
"Nov 04, 2020","28,788","28,788","28,788","28,788","4.36K","19.99%"
"Nov 02, 2020","23,992","23,990","24,000","23,990","0.01K","8.99%"
"Oct 30, 2020","22,013","21,000","23,990","21,000","0.12K","10.07%"
"Oct 26, 2020","20,000","20,000","20,000","20,000","0.08K","0.00%"
"Oct 16, 2020","20,000","20,000","20,000","20,000","0.40K","0.00%"
"Oct 15, 2020","20,000","20,000","20,000","20,000","0.30K","0.00%"
"Oct 14, 2020","20,000","20,000","20,000","20,000","0.02K","0.00%"
"Oct 09, 2020","20,000","20,000","20,000","20,000","0.03K","-0.44%"
"Oct 08, 2020","20,088","20,998","20,998","19,999","0.57K","-4.34%"
"Oct 07, 2020","20,999","20,999","21,000","20,999","0.14K","-2.33%"
"Oct 05, 2020","21,500","21,500","21,500","21,500","1.20K","0.03%"
"Oct 02, 2020","21,494","20,000","22,500","20,000","1.38K","7.47%"
"Sep 30, 2020","20,000","20,000","20,000","20,000","0.10K","0.00%"
"Sep 28, 2020","20,000","20,000","20,000","20,000","0.01K","8.11%"
"Sep 21, 2020","18,499","18,499","18,499","18,499","0.01K","0.00%"
"Sep 18, 2020","18,499","18,499","18,499","18,499","0.00K","2.37%"
"Sep 17, 2020","18,071","18,499","18,499","18,000","0.02K","-2.32%"
"Sep 16, 2020","18,500","18,500","18,500","18,500","0.10K","0.00%"
"Sep 15, 2020","18,500","18,500","18,500","18,500","1.29K","-0.12%"
"Sep 11, 2020","18,522","20,000","20,000","18,500","1.37K","-2.51%"
"Sep 10, 2020","19,000","19,000","19,000","19,000","0.02K","0.00%"
"Sep 09, 2020","19,000","19,000","19,000","19,000","0.02K","5.56%"
"Sep 04, 2020","18,000","18,000","18,000","18,000","0.03K","-0.11%"
"Sep 02, 2020","18,019","18,500","18,500","18,000","0.05K","-2.54%"
"Sep 01, 2020","18,489","18,500","18,500","18,000","0.23K","-0.06%"
"Aug 31, 2020","18,500","18,500","18,500","18,500","21.64K","0.00%"
"Aug 28, 2020","18,500","18,500","18,500","18,500","0.11K","8.69%"
"Aug 27, 2020","17,020","17,000","17,100","17,000","0.09K","-10.42%"
"Aug 26, 2020","18,999","18,999","18,999","18,999","0.01K","10.46%"
"Aug 25, 2020","17,200","16,000","18,999","16,000","0.05K","-9.26%"
"Aug 21, 2020","18,954","18,800","19,000","18,800","0.03K","13.37%"
"Aug 20, 2020","16,719","16,799","16,799","16,700","0.23K","21.74%"
"Aug 19, 2020","13,733","13,500","14,000","13,500","4.48K","1.08%"
"Aug 18, 2020","13,586","13,500","14,000","13,500","0.04K","9.21%"
"Aug 17, 2020","12,441","12,000","13,500","12,000","0.10K","16.67%"
"Aug 14, 2020","10,664","10,500","12,000","10,500","0.11K","9.33%"
"Aug 13, 2020","9,754","9,500","10,200","9,500","2.47K","8.37%"
"Aug 12, 2020","9,000","9,000","9,000","9,000","0.18K","-4.01%"
"Aug 11, 2020","9,376","10,000","10,000","9,001","0.24K","-6.24%"
"Aug 10, 2020","10,000","10,000","10,000","10,000","0.70K","-0.25%"
"Aug 07, 2020","10,025","10,000","11,500","10,000","0.77K","0.25%"
"Aug 06, 2020","10,000","10,000","10,000","10,000","0.06K","0.91%"
"Aug 05, 2020","9,910","10,000","10,000","9,600","0.09K","7.76%"
"Aug 04, 2020","9,197","9,000","9,600","8,500","0.06K","8.19%"
"Jul 31, 2020","8,500","11,000","11,000","8,000","0.33K","-15.00%"
"Jul 29, 2020","10,000","10,000","10,000","10,000","0.12K","0.00%"
"Jul 28, 2020","10,000","10,000","10,000","10,000","0.01K","16.56%"
"Jul 27, 2020","8,579","8,500","10,000","8,500","0.95K","0.93%"
"Jul 21, 2020","8,500","8,500","8,500","8,500","0.01K","0.00%"
"Jul 15, 2020","8,500","8,500","8,500","8,500","0.82K","-5.55%"
"Jul 14, 2020","8,999","8,999","8,999","8,999","0.33K","-0.01%"
"Jul 13, 2020","9,000","9,000","9,000","9,000","0.16K","20.00%"
"Jul 10, 2020","7,500","7,500","7,500","7,500","3.62K","7.87%"
"Jul 09, 2020","6,953","7,000","8,000","6,811","0.68K","-0.69%"
"Jul 08, 2020","7,001","8,000","8,000","7,000","3.50K","-0.41%"
"Jul 07, 2020","7,030","7,000","8,000","7,000","0.03K","-6.26%"
"Jul 03, 2020","7,500","7,500","7,500","7,500","0.01K","7.14%"
"Jul 02, 2020","7,000","7,000","7,001","7,000","4.88K","-0.01%"
"Jul 01, 2020","7,001","8,500","8,500","7,000","4.20K","-17.64%"
"Jun 26, 2020","8,500","8,500","8,500","8,500","0.01K","-9.54%"
"Jun 25, 2020","9,397","9,350","9,400","9,350","0.22K","0.50%"
"Jun 23, 2020","9,350","9,350","9,350","9,350","0.08K","14.06%"
"Jun 19, 2020","8,197","9,999","9,999","8,001","22.93K","-18.03%"
"Jun 18, 2020","10,000","10,000","10,000","10,000","1.04K","5.26%"
"Jun 17, 2020","9,500","9,500","9,500","9,500","0.00K","-5.00%"
"Jun 16, 2020","10,000","10,000","10,000","10,000","0.06K","11.11%"
"Jun 12, 2020","9,000","9,000","9,000","9,000","0.03K","0.00%"
"Jun 10, 2020","9,000","9,000","9,000","9,000","0.34K","5.88%"
"Jun 09, 2020","8,500","8,500","8,500","8,500","0.21K","-5.56%"
"Jun 05, 2020","9,000","9,000","9,000","9,000","0.02K","3.74%"
"Jun 04, 2020","8,676","8,400","9,000","8,400","0.04K","23.94%"
"Jun 02, 2020","7,000","7,000","7,000","7,000","0.44K","7.69%"
"May 29, 2020","6,500","6,500","6,500","6,500","0.01K","0.00%"
"May 27, 2020","6,500","6,500","6,500","6,500","0.50K","0.00%"
"May 26, 2020","6,500","6,500","6,500","6,500","0.42K","9.56%"
"May 22, 2020","5,933","6,000","6,000","5,801","5.93K","0.32%"
"May 21, 2020","5,914","6,000","6,000","5,800","3.49K","-11.20%"
"May 20, 2020","6,660","6,705","6,705","6,612","0.12K","0.88%"
"May 19, 2020","6,602","6,600","6,612","6,600","0.03K","-3.48%"
"May 15, 2020","6,840","7,200","7,200","6,500","0.55K","-5.00%"
"May 13, 2020","7,200","7,200","7,200","7,200","0.01K","-1.01%"
"May 12, 2020","7,274","8,000","8,000","7,150","0.21K","1.47%"
"May 11, 2020","7,169","8,000","8,000","7,150","0.94K","-9.26%"
"May 08, 2020","7,900","7,900","7,900","7,900","0.01K","0.64%"
"May 07, 2020","7,850","7,850","7,850","7,850","0.11K","0.48%"
"May 06, 2020","7,812","7,900","7,900","7,800","0.11K","-0.48%"
"May 05, 2020","7,850","7,850","7,850","7,850","0.04K","3.06%"
"May 04, 2020","7,617","7,750","7,750","7,500","0.09K","1.56%"
"Apr 30, 2020","7,500","7,500","7,500","7,500","0.15K","15.24%"
"Apr 28, 2020","6,508","7,500","7,500","6,500","3.03K","0.78%"
"Apr 27, 2020","6,458","5,500","6,600","5,500","2.36K","-4.58%"
"Apr 24, 2020","6,768","6,768","6,768","6,768","0.10K","16.69%"
"Apr 22, 2020","5,800","5,800","5,800","5,800","6.78K","2.84%"
"Apr 21, 2020","5,640","5,640","5,640","5,640","0.07K","20.00%"
"Apr 20, 2020","4,700","4,700","4,700","4,700","2.24K","4.44%"
"Apr 17, 2020","4,500","4,500","4,501","4,500","1.50K","-17.42%"
"Apr 15, 2020","5,449","5,450","5,450","5,399","1.01K","7.51%"
"Apr 14, 2020","5,069","4,500","5,399","4,500","0.16K","40.12%"
"Apr 07, 2020","3,618","3,240","3,750","3,240","1.37K","33.99%"
"Apr 06, 2020","2,700","2,700","2,700","2,700","2.45K","0.00%"
"Apr 03, 2020","2,700","2,700","2,700","2,700","0.79K","20.78%"
"Apr 02, 2020","2,235","2,160","2,500","2,160","0.29K","24.19%"
"Mar 31, 2020","1,800","1,800","1,800","1,800","2.00K","0.00%"
"Mar 27, 2020","1,800","1,800","1,800","1,800","0.65K","-5.26%"
"Mar 26, 2020","1,900","1,900","1,900","1,900","0.30K","-1.09%"
"Mar 24, 2020","1,921","1,921","1,921","1,921","0.07K","-0.24%"
"Mar 23, 2020","1,926","2,240","2,240","1,921","0.27K","0.24%"
"Mar 13, 2020","1,921","1,921","1,921","1,921","1.21K","-19.99%"
"Mar 12, 2020","2,401","2,401","2,401","2,401","0.40K","-19.97%"
"Mar 11, 2020","3,000","3,000","3,000","3,000","0.05K","-11.76%"
"Mar 10, 2020","3,400","3,400","3,400","3,400","0.01K","13.33%"
"Mar 05, 2020","3,000","3,000","3,000","3,000","0.38K","-11.74%"
"Mar 04, 2020","3,399","3,800","3,800","3,198","0.05K","5.53%"
"Mar 02, 2020","3,221","3,000","3,300","3,000","12.52K","14.89%"
"Feb 21, 2020","2,804","3,000","3,000","2,801","0.46K","-19.90%"
"Feb 19, 2020","3,500","3,500","3,500","3,500","4.28K","0.00%"
"Feb 18, 2020","3,500","3,500","3,500","3,500","0.00K","-1.30%"
"Feb 17, 2020","3,546","3,499","3,800","3,499","0.13K","1.34%"
"Feb 14, 2020","3,499","3,499","3,499","3,499","0.03K","2.91%"
"Feb 13, 2020","3,400","3,400","3,400","3,400","0.08K","0.00%"
"Feb 07, 2020","3,400","3,400","3,400","3,400","0.01K","0.00%"
"Feb 06, 2020","3,400","3,400","3,400","3,400","0.59K","17.24%"
"Feb 05, 2020","2,900","2,900","2,900","2,900","0.38K","0.00%"
"Jan 31, 2020","2,900","2,900","2,900","2,900","0.16K","0.03%"
"Jan 29, 2020","2,899","2,899","2,899","2,899","0.13K","9.94%"
"Jan 28, 2020","2,637","2,400","2,900","2,400","1.58K","-10.61%"
"Jan 27, 2020","2,950","2,950","2,950","2,950","0.01K","0.00%"
"Jan 24, 2020","2,950","2,950","2,950","2,950","0.01K","1.72%"
"Jan 23, 2020","2,900","2,900","2,900","2,900","0.05K","-3.33%"
"Jan 22, 2020","3,000","3,000","3,000","3,000","4.83K","0.00%"
"Jan 21, 2020","3,000","3,000","3,000","3,000","0.00K","0.00%"
"Jan 17, 2020","3,000","3,000","3,000","3,000","0.01K","7.14%"
"Jan 16, 2020","2,800","2,800","2,800","2,800","0.49K","2.77%"
"Jan 15, 2020","2,725","2,400","2,878","2,400","0.28K","13.57%"
"Jan 13, 2020","2,399","2,399","2,399","2,399","0.05K","31.68%"
"Jan 07, 2020","1,822","1,715","2,000","1,715","0.08K","-27.12%"
"Jan 02, 2020","2,500","2,500","2,500","2,500","0.01K","0.00%"
"Dec 30, 2019","2,500","2,500","2,500","2,500","0.01K","19.05%"
"Dec 23, 2019","2,100","2,100","2,100","2,100","0.21K","-0.39%"
"Dec 20, 2019","2,108","2,200","2,200","2,100","0.86K","4.92%"
"Dec 19, 2019","2,009","2,000","2,399","2,000","0.74K","0.46%"
"Dec 18, 2019","2,000","2,000","2,000","2,000","0.03K","11.57%"
"Dec 17, 2019","1,793","1,800","1,800","1,790","0.15K","8.03%"
"Dec 16, 2019","1,659","1,750","1,750","1,650","0.29K","-2.39%"
"Dec 13, 2019","1,700","1,700","1,700","1,700","0.05K","-1.99%"
"Dec 11, 2019","1,734","1,950","1,950","1,700","0.17K","-12.29%"
"Dec 10, 2019","1,978","1,950","2,198","1,950","0.03K","-12.84%"
"Dec 09, 2019","2,269","2,269","2,269","2,269","0.00K","19.42%"
"Dec 06, 2019","1,900","1,900","1,900","1,900","0.55K","-2.51%"
"Dec 05, 2019","1,949","1,949","1,949","1,949","0.00K","12.67%"
"Dec 03, 2019","1,730","1,949","1,949","1,650","0.72K","1.75%"
"Dec 02, 2019","1,700","1,650","1,900","1,650","0.66K","4.16%"
"Nov 29, 2019","1,632","1,632","1,635","1,632","1.59K","-33.24%"
"Nov 28, 2019","2,445","2,445","2,445","2,445","0.01K","29.71%"
"Nov 27, 2019","1,885","1,700","2,039","1,700","0.11K","11.88%"
"Nov 25, 2019","1,685","1,650","1,700","1,650","1.27K","-1.72%"
"Nov 22, 2019","1,714","1,790","1,790","1,601","0.15K","-4.77%"
"Nov 21, 2019","1,800","1,800","1,800","1,800","0.04K","0.00%"
"Nov 20, 2019","1,800","1,800","1,800","1,800","0.15K","2.14%"
"Nov 19, 2019","1,762","1,701","1,950","1,701","0.71K","3.67%"
"Nov 18, 2019","1,700","1,700","1,700","1,700","0.44K","-0.03%"
"Nov 15, 2019","1,701","1,701","1,701","1,700","1.24K","-5.52%"
"Nov 14, 2019","1,800","1,800","1,800","1,800","0.05K","0.00%"
"Nov 13, 2019","1,800","1,800","1,800","1,800","0.17K","5.88%"
"Nov 12, 2019","1,700","1,700","1,700","1,700","0.01K","0.00%"
"Nov 08, 2019","1,700","1,700","1,700","1,700","2.41K","0.00%"
"Nov 01, 2019","1,700","1,700","1,700","1,700","0.05K","9.68%"
"Oct 30, 2019","1,550","1,600","1,600","1,500","0.30K","-3.13%"
"Oct 28, 2019","1,600","1,600","1,600","1,600","0.10K","-11.11%"
"Oct 25, 2019","1,800","1,800","1,800","1,800","0.00K","20.00%"
"Oct 24, 2019","1,500","1,500","1,500","1,500","0.00K","0.00%"
"Oct 22, 2019","1,500","1,500","1,500","1,500","0.09K","-7.41%"
"Oct 15, 2019","1,620","1,620","1,620","1,620","0.03K","20.00%"
"Oct 14, 2019","1,350","1,350","1,350","1,350","0.03K","0.00%"
"Oct 11, 2019","1,350","1,350","1,350","1,350","0.12K","0.00%"
"Oct 10, 2019","1,350","1,350","1,350","1,350","0.00K","-0.08%"
"Oct 09, 2019","1,351","1,400","1,400","1,350","0.29K","-3.50%"
"Oct 07, 2019","1,400","1,400","1,400","1,400","0.65K","-6.25%"
"Oct 04, 2019","1,493","1,400","1,500","1,400","0.02K","-6.13%"
"Oct 03, 2019","1,591","1,600","1,600","1,500","0.01K","-0.57%"
"Oct 02, 2019","1,600","1,600","1,600","1,600","0.00K","0.00%"
"Oct 01, 2019","1,600","1,600","1,600","1,600","0.00K","14.29%"
"Sep 13, 2019","1,400","1,400","1,400","1,400","0.02K","0.00%"
"Sep 12, 2019","1,400","1,400","1,400","1,400","0.26K","0.00%"
"Sep 11, 2019","1,400","1,400","1,400","1,400","0.71K","12.00%"
"Sep 10, 2019","1,250","1,250","1,250","1,250","0.01K","-12.49%"
"Sep 05, 2019","1,428","1,670","1,670","1,200","0.08K","-14.47%"
"Sep 04, 2019","1,670","1,670","1,670","1,670","0.01K","28.46%"
